"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"NY","2","NY1101-0056","2014","<a href=""JavaScript: newWindow = report305b('NY1101-0056'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1101-0056'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Deep Kill, Lower, and tribs","RIVER","11.6","MILES","STREAM/CREEK/RIVER","stream and tribs from mouth to Grant Hollow","-","-","-","Y","Y","Y","-"
"NY","2","NY1203-0026","2014","<a href=""JavaScript: newWindow = report305b('NY1203-0026'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1203-0026'); newWindow.focus()"">Map Assessed Water</a>","GOOD","North Creek and tribs","RIVER","39.6","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1301-0093","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0093'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0093'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Mill Creek and tribs","RIVER","22.8","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1301-0100","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0100'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0100'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Saw Mill River, Middle, and tribs","RIVER","5.1","MILES","STREAM/CREEK/RIVER","stream and tribs, from near Yonkers to Woodlands","-","-","-","Y","Y","Y","-"
"NY","2","NY1203-0033","2014","<a href=""JavaScript: newWindow = report305b('NY1203-0033'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1203-0033'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Cold Brook and tribs","RIVER","16.2","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1203-0034","2014","<a href=""JavaScript: newWindow = report305b('NY1203-0034'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1203-0034'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Mill Creek, Upper, and tribs","RIVER","8.2","MILES","STREAM/CREEK/RIVER","stream and tribs, above Herkimer water supply dam","-","-","-","Y","Y","Y","-"
"NY","2","NY1203-0046","2014","<a href=""JavaScript: newWindow = report305b('NY1203-0046'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1203-0046'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Cranberry Lake","FRESHWATER LAKE","0","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1201-0106","2014","<a href=""JavaScript: newWindow = report305b('NY1201-0106'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1201-0106'); newWindow.focus()"">Map Assessed Water</a>","GOOD","North Chuctanunda Cr, Middle, and tribs","RIVER","39.7","MILES","STREAM/CREEK/RIVER","stream and tribs, from Hagaman to Galway Lake","-","-","-","Y","Y","Y","-"
"NY","2","NY1203-0056","2014","<a href=""JavaScript: newWindow = report305b('NY1203-0056'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1203-0056'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Fourmile Brook and tribs","RIVER","42.4","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1301-0113","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0113'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0113'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Campfire Lake","FRESHWATER LAKE","12","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1301-0115","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0115'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0115'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Echo Lake","FRESHWATER LAKE","6.2","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1301-0117","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0117'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0117'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Minor Tribs to East of Hudson","RIVER","3.5","MILES","STREAM/CREEK/RIVER","total length of select tribs, N.Tarrytown to Ossining","-","-","-","Y","Y","N","-"
"NY","2","NY1301-0118","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0118'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0118'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Sing Sing Creek and tribs","RIVER","9","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1301-0120","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0120'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0120'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","North Br Minisceongo Cr, Low, and tribs","RIVER","5.9","MILES","STREAM/CREEK/RIVER","stream and select tribs, from mouth to Willow Grove","-","-","-","Y","Y","N","-"
"NY","2","NY1203-0069","2014","<a href=""JavaScript: newWindow = report305b('NY1203-0069'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1203-0069'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Big Rock Lake","FRESHWATER LAKE","78.5","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1301-0128","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0128'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0128'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","First, Second and Third Reservoirs","FRESHWATER LAKE","47.8","ACRES","LAKE/RESERVOIR/POND","total area of all three reservoirs","-","-","-","Y","Y","N","-"
"NY","2","NY1201-0120","2014","<a href=""JavaScript: newWindow = report305b('NY1201-0120'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1201-0120'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Cork Center Reservoir","FRESHWATER LAKE","38.6","ACRES","LAKE/RESERVOIR/POND","entire reservoir","-","-","-","Y","Y","Y","-"
"NY","2","NY1202-0011","2014","<a href=""JavaScript: newWindow = report305b('NY1202-0011'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1202-0011'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Lower Blenheim-Gilboa Reservoir","FRESHWATER LAKE","292.2","ACRES","LAKE/RESERVOIR/POND","entire reservoir","-","-","-","Y","Y","N","-"
"NY","2","NY1202-0012","2014","<a href=""JavaScript: newWindow = report305b('NY1202-0012'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1202-0012'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Schoharie Reservoir","FRESHWATER LAKE","1131.5","ACRES","LAKE/RESERVOIR/POND","entire reservoir","-","-","-","Y","Y","Y","-"
"NY","2","NY1203-0081","2014","<a href=""JavaScript: newWindow = report305b('NY1203-0081'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1203-0081'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Pillsbury Lake","FRESHWATER LAKE","87.5","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1301-0130","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0130'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0130'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Furnace Brook and tribs","RIVER","15.4","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1301-0136","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0136'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0136'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Dickey Brook, Upper, and tribs","RIVER","4.5","MILES","STREAM/CREEK/RIVER","stream and tribs, above Peekskill","-","-","-","Y","Y","N","-"
"NY","2","NY1204-0013","2014","<a href=""JavaScript: newWindow = report305b('NY1204-0013'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1204-0013'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Barker/Eli Creek and tribs","RIVER","3.2","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","N","-"
"NY","2","NY1204-0014","2014","<a href=""JavaScript: newWindow = report305b('NY1204-0014'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1204-0014'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Lyons Pond","FRESHWATER LAKE","21.8","ACRES","LAKE/RESERVOIR/POND","entire pond","-","-","-","Y","Y","N","-"
"NY","2","NY1301-0154","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0154'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0154'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Tribs to Wiccopee Reservoir","RIVER","2.2","MILES","STREAM/CREEK/RIVER","total length of all tribs","-","-","-","Y","Y","N","-"
"NY","2","NY1301-0156","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0156'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0156'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Lake Ossi","FRESHWATER LAKE","10.4","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY1301-0157","2014","<a href=""JavaScript: newWindow = report305b('NY1301-0157'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1301-0157'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Dickiebusch Lake","FRESHWATER LAKE","6.5","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1201-0129","2014","<a href=""JavaScript: newWindow = report305b('NY1201-0129'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1201-0129'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Otsquene Creek and tribs","RIVER","24","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY0302-0049","2014","<a href=""JavaScript: newWindow = report305b('NY0302-0049'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0302-0049'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Eightmile Creek and tribs","RIVER","11.9","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","N","-"
"NY","2","NY0302-0052","2014","<a href=""JavaScript: newWindow = report305b('NY0302-0052'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0302-0052'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Minor Tribs to Lake Ontario, Central","RIVER","17.6","MILES","STREAM/CREEK/RIVER","total length of selected tribs, Ninemile Cr to Port Bay","-","-","-","Y","Y","N","-"
"NY","2","NY0301-0057","2014","<a href=""JavaScript: newWindow = report305b('NY0301-0057'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0301-0057'); newWindow.focus()"">Map Assessed Water</a>","GOOD","East Branch 18-mile Cr, Upper, and tribs","RIVER","32.1","MILES","STREAM/CREEK/RIVER","stream and tribs, above Gasport","-","-","-","Y","Y","Y","-"
"NY","2","NY0301-0062","2014","<a href=""JavaScript: newWindow = report305b('NY0301-0062'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0301-0062'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","East Branch 12-mile Cr, Upper, and tribs","RIVER","93.8","MILES","STREAM/CREEK/RIVER","stream and tribs, above Wilson","-","-","-","Y","Y","N","-"
"NY","2","NY0302-0055","2014","<a href=""JavaScript: newWindow = report305b('NY0302-0055'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0302-0055'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Sterling Valley Creek, Lower, and tribs","RIVER","15.8","MILES","STREAM/CREEK/RIVER","stream and tribs, from mouth to Caines Corners","-","-","-","Y","Y","Y","-"
"NY","2","NY0303-0071","2014","<a href=""JavaScript: newWindow = report305b('NY0303-0071'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0303-0071'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Trout Brook and tribs","RIVER","54","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","N","-"
"NY","2","NY0302-0058","2014","<a href=""JavaScript: newWindow = report305b('NY0302-0058'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0302-0058'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","The Pond","FRESHWATER LAKE","94.2","ACRES","LAKE/RESERVOIR/POND","entire pond","-","-","-","Y","Y","N","-"
"NY","2","NY0302-0063","2014","<a href=""JavaScript: newWindow = report305b('NY0302-0063'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0302-0063'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Second Creek and tribs","RIVER","19.2","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","N","-"
"NY","2","NY0403-0043","2014","<a href=""JavaScript: newWindow = report305b('NY0403-0043'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0403-0043'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Minor Tribs to Genesee River","RIVER","39.3","MILES","STREAM/CREEK/RIVER","total length of selected/smaller tribs to Genesee River","-","-","-","Y","Y","N","-"
"NY","2","NY0403-0046","2014","<a href=""JavaScript: newWindow = report305b('NY0403-0046'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0403-0046'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","East Koy Creek, Upper, and tribs","RIVER","38.7","MILES","STREAM/CREEK/RIVER","stream and tribs above Hermitage","-","-","-","Y","Y","N","-"
"NY","2","NY0403-0048","2014","<a href=""JavaScript: newWindow = report305b('NY0403-0048'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0403-0048'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Silver Springs Pond","FRESHWATER LAKE","4.2","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY0403-0049","2014","<a href=""JavaScript: newWindow = report305b('NY0403-0049'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0403-0049'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Wethersfields Springs Pond","FRESHWATER LAKE","10","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY0301-0064","2014","<a href=""JavaScript: newWindow = report305b('NY0301-0064'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0301-0064'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Minor Tribs to Lake Ontario","RIVER","29.8","MILES","STREAM/CREEK/RIVER","total length of sel. tribs, from 12-mile Cr to Niagara","-","-","-","Y","Y","N","-"
"NY","2","NY0302-0065","2014","<a href=""JavaScript: newWindow = report305b('NY0302-0065'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0302-0065'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Wildlife Marsh Pond","FRESHWATER LAKE","8.3","ACRES","LAKE/RESERVOIR/POND","entire pond","-","-","-","Y","Y","N","-"
"NY","2","NY0402-0003","2014","<a href=""JavaScript: newWindow = report305b('NY0402-0003'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0402-0003'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LeRoy Reservoir","FRESHWATER LAKE","46.6","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY0502-0038","2014","<a href=""JavaScript: newWindow = report305b('NY0502-0038'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0502-0038'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tenmile Creek and tribs","RIVER","28.6","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY0502-0040","2014","<a href=""JavaScript: newWindow = report305b('NY0502-0040'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0502-0040'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Twelvemile Creek and tribs","RIVER","56.2","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY0503-0005","2014","<a href=""JavaScript: newWindow = report305b('NY0503-0005'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0503-0005'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Canacadea Creek, Upper, and minor tribs","RIVER","47.1","MILES","STREAM/CREEK/RIVER","stream and selected tribs, above Almond Reservoir","-","-","-","Y","Y","Y","-"
"NY","2","NY0503-0011","2014","<a href=""JavaScript: newWindow = report305b('NY0503-0011'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0503-0011'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Canisteo River, Lower, and minor tribs","RIVER","22.5","MILES","STREAM/CREEK/RIVER","stream and selected tribs, from mouth to Addison","-","-","-","Y","Y","Y","-"
"NY","2","NY0503-0015","2014","<a href=""JavaScript: newWindow = report305b('NY0503-0015'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0503-0015'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Goodhue Lake","FRESHWATER LAKE","22","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY0503-0017","2014","<a href=""JavaScript: newWindow = report305b('NY0503-0017'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0503-0017'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tuscarora Creek, Middle, and tribs","RIVER","22.2","MILES","STREAM/CREEK/RIVER","stream and tribs, from above South Addison to Woodhull","-","-","-","Y","Y","Y","-"
"NY","2","NY0503-0022","2014","<a href=""JavaScript: newWindow = report305b('NY0503-0022'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0503-0022'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Cranberry Pond","FRESHWATER LAKE","19.4","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
