"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"CA","9","CAR5326009020080801165352","2016","<a href=""JavaScript: newWindow = report305b('CAR5326009020080801165352'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Mokelumne River, South Fork","RIVER","28","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5154000020080731220719","2016","<a href=""JavaScript: newWindow = report305b('CAR5154000020080731220719'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Morris Ravine (tributary to Thermalito Diversion Pool, Butte County)","RIVER","2.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5042007020101024224932","2016","<a href=""JavaScript: newWindow = report305b('CAR5042007020101024224932'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Coyote Creek (Tehama County)","RIVER","14","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5062001020110811033914","2016","<a href=""JavaScript: newWindow = report305b('CAR5062001020110811033914'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Sugarloaf Creek","RIVER","3.2","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5062002020110811033541","2016","<a href=""JavaScript: newWindow = report305b('CAR5062002020110811033541'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Salt Creek, Middle","RIVER","5.4","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5071202020110815223834","2016","<a href=""JavaScript: newWindow = report305b('CAR5071202020110815223834'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Bailey Creek, South Fork","RIVER","4.8","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5081000020110814234504","2016","<a href=""JavaScript: newWindow = report305b('CAR5081000020110814234504'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Clover Creek (Shasta County)","RIVER","9.3","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5092004220110820075549","2016","<a href=""JavaScript: newWindow = report305b('CAR5092004220110820075549'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Deer Creek (Tehama County)","RIVER","61","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5096201120110811032520","2016","<a href=""JavaScript: newWindow = report305b('CAR5096201120110811032520'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Dye Creek","RIVER","6.5","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5096300020110814224828","2016","<a href=""JavaScript: newWindow = report305b('CAR5096300020110814224828'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Cottonwood Creek (Tehama County)","RIVER","9.2","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5096302220110815224425","2016","<a href=""JavaScript: newWindow = report305b('CAR5096302220110815224425'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Antelope Creek, South Fork","RIVER","9.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5096400020110820070855","2016","<a href=""JavaScript: newWindow = report305b('CAR5096400020110820070855'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Plum Creek","RIVER","13","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5100000020101025232352","2016","<a href=""JavaScript: newWindow = report305b('CAR5100000020101025232352'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Grand Island Drain, south of confluence w  west, middle, east forks, Sacramento County)","RIVER",".37","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5100000020101028094010","2016","<a href=""JavaScript: newWindow = report305b('CAR5100000020101028094010'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Z Drain (Yolo County)","RIVER","1.2","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5100000020110922101705","2016","<a href=""JavaScript: newWindow = report305b('CAR5100000020110922101705'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Barker Slough (Solano County, in Delta Waterways, northwestern portion)","RIVER","3","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5111000020110225100244","2016","<a href=""JavaScript: newWindow = report305b('CAR5111000020110225100244'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Sweany Creek (Solano County)","RIVER","5.9","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5134001520110815005230","2016","<a href=""JavaScript: newWindow = report305b('CAR5134001520110815005230'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Bartlett Creek (Lake County)","RIVER","6.72","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5134002020110815225056","2016","<a href=""JavaScript: newWindow = report305b('CAR5134002020110815225056'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Cache Creek, North Fork, unnamed tributary","RIVER","3.9","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5135404020101028113308","2016","<a href=""JavaScript: newWindow = report305b('CAR5135404020101028113308'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Middle Creek (Lake County)","RIVER","7.3","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5142401020110822174149","2016","<a href=""JavaScript: newWindow = report305b('CAR5142401020110822174149'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Secret Ravine, unnamed tributary","RIVER","4.8","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5143201220110815001045","2016","<a href=""JavaScript: newWindow = report305b('CAR5143201220110815001045'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Brush Creek (El Dorado County)","RIVER","6.6","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5143201320110815011950","2016","<a href=""JavaScript: newWindow = report305b('CAR5143201320110815011950'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","American River, South Fork (Silver Fork to Slab Creek Reservoir)","RIVER","22","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5143401020110811034757","2016","<a href=""JavaScript: newWindow = report305b('CAR5143401020110811034757'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Jones Fork Silver Creek","RIVER","16","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5143501320110814220954","2016","<a href=""JavaScript: newWindow = report305b('CAR5143501320110814220954'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Sayles Canyon Creek","RIVER","4.9","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5143502020110819173046","2016","<a href=""JavaScript: newWindow = report305b('CAR5143502020110819173046'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","American River, South Fork (Strawberry Creek to Silver Fork)","RIVER","9.8","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5143603320110815010634","2016","<a href=""JavaScript: newWindow = report305b('CAR5143603320110815010634'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","American River, Silver Fork (Silver Fork Bridge to South Fork)","RIVER","9.3","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5151000020101025225428","2016","<a href=""JavaScript: newWindow = report305b('CAR5151000020101025225428'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Grasshopper Slough (Yuba County)","RIVER","14","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5171201020110209101140","2016","<a href=""JavaScript: newWindow = report305b('CAR5171201020110209101140'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Dry Creek (Yuba County)","RIVER","14","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5172001120110825140557","2016","<a href=""JavaScript: newWindow = report305b('CAR5172001120110825140557'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Deer Creek (Nevada County, Above Scotts Flat Reservoir to the Confluence of Deer Creek North and South Forks)","RIVER",".71","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5173101120110209095418","2016","<a href=""JavaScript: newWindow = report305b('CAR5173101120110209095418'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Rush Creek (Nevada County)","RIVER","5.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5173101220110209094927","2016","<a href=""JavaScript: newWindow = report305b('CAR5173101220110209094927'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Shady Creek (Nevada County)","RIVER","11","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5173101320110209100523","2016","<a href=""JavaScript: newWindow = report305b('CAR5173101320110209100523'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Kentucky Creek (Nevada County)","RIVER","5.9","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5173201020110209161450","2016","<a href=""JavaScript: newWindow = report305b('CAR5173201020110209161450'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Poorman Creek (Nevada County)","RIVER","14","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5173202020110209160757","2016","<a href=""JavaScript: newWindow = report305b('CAR5173202020110209160757'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Scotchman Creek (Nevada County)","RIVER","3.7","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5173203020110315132233","2016","<a href=""JavaScript: newWindow = report305b('CAR5173203020110315132233'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Diggins Creek (Nevada County)","RIVER",".43","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR7250000020000127095057","2016","<a href=""JavaScript: newWindow = report305b('CAR7250000020000127095057'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Salt Creek","RIVER","27.94","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAC2042004020110713103710","2016","<a href=""JavaScript: newWindow = report305b('CAC2042004020110713103710'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Crown Beach at Windsurfer Corner (San Francisco Bay, Lower)","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAC2042004020110713104351","2016","<a href=""JavaScript: newWindow = report305b('CAC2042004020110713104351'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Crown Beach at 2001 Shoreline Dr (San Francisco Bay, Lower)","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8011100020110823135151","2016","<a href=""JavaScript: newWindow = report305b('CAR8011100020110823135151'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Costa Mesa Channel","RIVER",".84","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8012100020110720155555","2016","<a href=""JavaScript: newWindow = report305b('CAR8012100020110720155555'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Deer Creek (Valley Reach)","RIVER","5.29","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8012302020110720132244","2016","<a href=""JavaScript: newWindow = report305b('CAR8012302020110720132244'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Icehouse Canyon (San Bernadino County)","RIVER","3.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8014100020110808174453","2016","<a href=""JavaScript: newWindow = report305b('CAR8014100020110808174453'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Lytle Creek, North Fork","RIVER","13","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8014100020110808233846","2016","<a href=""JavaScript: newWindow = report305b('CAR8014100020110808233846'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Lytle Creek, Middle Fork","RIVER","10","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8015100020110808233350","2016","<a href=""JavaScript: newWindow = report305b('CAR8015100020110808233350'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Cajon Wash (San Bernadino County)","RIVER","9.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8015200020110720133442","2016","<a href=""JavaScript: newWindow = report305b('CAR8015200020110720133442'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Cajon Creek","RIVER","41","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8015200020110720134929","2016","<a href=""JavaScript: newWindow = report305b('CAR8015200020110720134929'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Cable Creek (San Bernadino County)","RIVER","8.9","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8015200020110808234207","2016","<a href=""JavaScript: newWindow = report305b('CAR8015200020110808234207'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","City Creek, West Fork","RIVER","5.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8015200020110809094048","2016","<a href=""JavaScript: newWindow = report305b('CAR8015200020110809094048'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Waterman Canyon","RIVER","4.8","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8015200020110817220011","2016","<a href=""JavaScript: newWindow = report305b('CAR8015200020110817220011'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Little Mill Creek (San Bernardino County)","RIVER","5.66","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8015200020110830095105","2016","<a href=""JavaScript: newWindow = report305b('CAR8015200020110830095105'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","East Twin Creek","RIVER","8.8","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8015200020111230144506","2016","<a href=""JavaScript: newWindow = report305b('CAR8015200020111230144506'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Strawberry Creek (San Bernardino County)","RIVER","2.8","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8015200020111230144744","2016","<a href=""JavaScript: newWindow = report305b('CAR8015200020111230144744'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Fredalba Creek","RIVER","1.6","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8016900020110830094206","2016","<a href=""JavaScript: newWindow = report305b('CAR8016900020110830094206'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Noble Creek (Riverside County)","RIVER","5.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8017100020110720153729","2016","<a href=""JavaScript: newWindow = report305b('CAR8017100020110720153729'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Bear Creek (below Big Bear Lake)","RIVER","9.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8017200020110720154721","2016","<a href=""JavaScript: newWindow = report305b('CAR8017200020110720154721'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Deer Creek (San Bernadino County)","RIVER","4.4","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8017200020110808234451","2016","<a href=""JavaScript: newWindow = report305b('CAR8017200020110808234451'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Barton Creek, East Fork","RIVER","3.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8017200020110808234635","2016","<a href=""JavaScript: newWindow = report305b('CAR8017200020110808234635'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Barton Creek, West Fork","RIVER","3.2","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8017200020110808235243","2016","<a href=""JavaScript: newWindow = report305b('CAR8017200020110808235243'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Barton Creek","RIVER","1.6","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8017200020110810110326","2016","<a href=""JavaScript: newWindow = report305b('CAR8017200020110810110326'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Frog Creek","RIVER","2.4","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8021100020110809102021","2016","<a href=""JavaScript: newWindow = report305b('CAR8021100020110809102021'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Perris Valley Storm Drain","RIVER","7.2","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8021100020110817221609","2016","<a href=""JavaScript: newWindow = report305b('CAR8021100020110817221609'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","San Jacinto River Reach 3 (Canyon Lake (Railroad Canyon Reservoir) to Nuevo Road)","RIVER","9.6","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8022100020110720160235","2016","<a href=""JavaScript: newWindow = report305b('CAR8022100020110720160235'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Stone Creek (Riverside County)","RIVER","4.7","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
